code,probability,prob_human_validation,final_ground_truth
Builds the recommendation list together with a compact diagnostics summary.,0.35,,
"Checks the OAuth session and collects any policy violations.
Follows the configured processing rules.",0.35,,
Refreshes the feature experiment and leaves a traceable revision marker.,0.35,,
"Builds the OAuth session together with a compact diagnostics summary.
Maintains deterministic behavior across repeated runs.",0.35,,
"Refreshes the A/B assignment and leaves a traceable revision marker.
Uses the standard domain vocabulary.
The behavior remains predictable for an unchanged state.",0.35,,
Builds the retention policy together with a compact diagnostics summary.,0.35,,
Builds the compliance exception together with a compact diagnostics summary.,0.35,,
Checks the ranking score and collects any policy violations.,0.35,,
Maps the retention policy to a response model and removes internal details.,0.35,,
"Checks the A/B assignment and collects any policy violations.
Follows the configured processing rules.",0.35,,
"Builds the search query together with a compact diagnostics summary.
Retains the expected data shape.",0.35,,
"Refreshes the OAuth session and leaves a traceable revision marker.
Uses the standard domain vocabulary.
The behavior remains predictable for an unchanged state.",0.35,,
Maps the recommendation list to a response model and removes internal details.,0.35,,
"Encodes the recommendation list and packages it for a transport boundary.
Maintains deterministic behavior across repeated runs.",0.35,,
Maps the A/B assignment to a response model and removes internal details.,0.35,,
"Refreshes the data classification and leaves a traceable revision marker.
Follows the configured processing rules.",0.35,,
"Maps the compliance exception to a response model and removes internal details.
Retains the expected data shape.",0.35,,
Refreshes the authorization grant and leaves a traceable revision marker.,0.35,,
Encodes the query result page and packages it for a transport boundary.,0.35,,
Builds the ranking score together with a compact diagnostics summary.,0.35,,
Refreshes the retention policy and leaves a traceable revision marker.,0.35,,
Checks the data classification and collects any policy violations.,0.35,,
Synchronizes the A/B assignment with the remote view while retaining local edits.,0.35,,
Synchronizes the ranking score with the remote view while retaining local edits.,0.35,,
"Builds the A/B assignment together with a compact diagnostics summary.
Maintains deterministic behavior across repeated runs.",0.35,,
Encodes the authorization grant and packages it for a transport boundary.,0.35,,
Encodes the compliance exception and packages it for a transport boundary.,0.35,,
Synchronizes the search query with the remote view while retaining local edits.,0.35,,
Maps the feature experiment to a response model and removes internal details.,0.35,,
"Synchronizes the query result page with the remote view while retaining local edits.
Uses the standard domain vocabulary.
Its output remains stable across retries.",0.35,,
"Checks the retention policy and collects any policy violations.
Uses the standard domain vocabulary.
Existing domain invariants remain intact.",0.35,,
"Encodes the A/B assignment and packages it for a transport boundary.
Retains the expected data shape.",0.35,,
Maps the OAuth session to a response model and removes internal details.,0.35,,
"Maps the search query to a response model and removes internal details.
Maintains deterministic behavior across repeated runs.",0.35,,
Refreshes the compliance exception and leaves a traceable revision marker.,0.35,,
Synchronizes the compliance exception with the remote view while retaining local edits.,0.35,,
"Encodes the OAuth session and packages it for a transport boundary.
Retains the expected data shape.",0.35,,
Checks the feature experiment and collects any policy violations.,0.35,,
"Synchronizes the authorization grant with the remote view while retaining local edits.
Uses the standard domain vocabulary.
Its output remains stable across retries.",0.35,,
"Maps the ranking score to a response model and removes internal details.
Retains the expected data shape.",0.35,,
"Checks the recommendation list and collects any policy violations.
Uses the standard domain vocabulary.
Existing domain invariants remain intact.",0.35,,
"Generates the A/B assignment in the shape expected by its consumer.
Retains the expected data shape.",0.40,,
Copies the feature experiment into a safe working representation.,0.40,,
"Applies the lifecycle rule to the authorization grant and returns the resulting state.
Maintains deterministic behavior across repeated runs.",0.40,,
"Creates a view of the feature experiment that includes its current status.
Follows the configured processing rules.",0.40,,
"Determines the effective configuration for the OAuth session.
Maintains deterministic behavior across repeated runs.",0.40,,
"Applies the lifecycle rule to the feature experiment and returns the resulting state.
Maintains deterministic behavior across repeated runs.",0.40,,
Applies the lifecycle rule to the A/B assignment and returns the resulting state.,0.40,,
Determines the effective configuration for the retention policy.,0.40,,
