code_1,code_2,similarity,sim_human_validation,final_ground_truth
sign_request_body_secure,Hash the request body under the active security policy.,0.342066,,
redact,"Validate the trust bundle for the active batch.
Apply the active security policy.",0.342709,,
retry_current_batch_request,"Monitor the batch request for the current request.
Do not advance unrelated jobs.",0.343352,,
validate_customer_note_background,"Audit the customer note during the background job.
Apply the active security policy.
Make the outcome available to the next processing step.",0.343996,,
reindex_service_endpoint,"Index the service endpoint for the billing workflow.
Use the configured source when an override is not supplied.",0.344639,,
audit_directory_listing,"Index the directory listing from local storage.
Use the configured source when an override is not supplied.
Make the outcome available to the next processing step.",0.345282,,
fetch_user_profile,Load the user profile from the remote service.,0.345926,,
update_ticket,Synchronize the support ticket for the latest available version.,0.346569,,
filter_command_argument_retry,"Paginate the command argument during retry handling.
Return a stable value for downstream processing.
Preserve the caller's active context.",0.347212,,
hash_password_reset,"Sign the password reset from local storage.
Do not expose protected details in the returned result.
Leave unrelated state unchanged.",0.347856,,
verify_transaction_pagination_cursor,"Validate the pagination cursor within the current transaction.
Keep the decision available for audit handling.
Return the resulting value or status.",0.348499,,
update_batch_request,"Synchronize the batch request for the latest available version.
Use the configured source when an override is not supplied.
Return the resulting value or status.",0.349142,,
fetch_sync_checkpoint,Refresh the sync checkpoint from cached state.,0.349786,,
sort_country_code_billing,"Filter the country code for the billing workflow.
Use the current selection criteria.",0.350429,,
restore_cache_entry,Synchronize the cache entry for the current request.,0.351072,,
load_pdf_attachment,"Retrieve the PDF attachment for the latest available version.
Use the configured source when an override is not supplied.",0.351716,,
archive_workflow_account_record,"Delete the account record before the workflow continues.
Report the resulting status to the caller.
Leave unrelated state unchanged.",0.352359,,
filter_code,"Paginate the currency code before deployment.
Leave the source data unchanged.
Leave unrelated state unchanged.",0.353002,,
score_background_locale_setting,"Rank the locale setting during the background job.
Leave the source data unchanged.
Leave unrelated state unchanged.",0.353645,,
calculate_rate_limit_deploy,Aggregate the rate limit before deployment.,0.354289,,
retry_image_asset,"Wait for the image asset against the configured policy.
Do not advance unrelated jobs.
Preserve the caller's active context.",0.354932,,
calculate_budget,Aggregate the error budget for the selected tenant.,0.355575,,
normalize_browser_session,"Validate the browser session from the remote service.
Apply the active security policy.",0.356219,,
merge_experiment_result,Synchronize the experiment result from cached state.,0.356862,,
audit_message,"Validate the email message before deployment.
Do not expose protected details in the returned result.
Return the resulting value or status.",0.357505,,
sample_latency_budget,"Detect anomalies in the latency budget within the current transaction.
Leave the source data unchanged.
Make the outcome available to the next processing step.",0.358149,,
sort_audit_alert_rule,Rank the alert rule for audit review.,0.358792,,
encrypt_secure_login_attempt,"Hash the login attempt under the active security policy.
Apply the active security policy.
Preserve the caller's active context.",0.359435,,
redact,"Validate the report attachment under the active security policy.
Keep the decision available for audit handling.
Return the resulting value or status.",0.360079,,
sample_local_configuration_file,Audit the configuration file from local storage.,0.360722,,
create_latest_retry_policy,"Update the retry policy for the latest available version.
Apply the active configuration before committing changes.",0.361365,,
sign_secret_value,"Verify the secret value for audit review.
Apply the active security policy.
Make the outcome available to the next processing step.",0.362009,,
load_template_asset,Hydrate the template asset from local storage.,0.362652,,
sign_trust_bundle_incoming,Encrypt the trust bundle from the incoming payload.,0.363295,,
merge_coupon_code,"Archive the coupon code from local storage.
Preserve unrelated state while the operation runs.
Make the outcome available to the next processing step.",0.363939,,
